date,close,macd_hist,rsi,supertrend_signal,bb_percent,stoch_k,stoch_d,atr_pct,roc,obv,vwap
2007-08-15,28.100000,-0.162648,37.079843,0,-0.283071,2.439079,6.038183,0.029214,-4.421766,13039553200.000000,1365580316.210429
2007-08-16,27.809999,-0.182417,35.113835,0,-0.328244,11.582981,8.810582,0.029644,-4.070370,12958105800.000000,2271567988.071314
2007-08-17,28.250000,-0.154269,40.324874,0,-0.037450,28.571418,18.691000,0.026708,-3.583615,13034853500.000000,2157122013.526154
2007-08-20,28.260000,-0.124652,40.559780,0,0.037099,28.957527,23.824264,0.024482,-4.268293,13084805500.000000,1412476052.062988
2007-08-21,28.070000,-0.108147,39.172016,0,0.016608,21.621600,22.722932,0.023081,-3.073202,13034019300.000000,1426415074.541346
2007-08-22,28.219999,-0.078782,41.061996,0,0.155950,27.413090,25.068011,0.020782,-4.468523,13078782800.000000,1261584630.282720
2007-08-23,28.299999,-0.047182,42.111483,0,0.238810,30.501890,27.784951,0.018433,-4.230119,13112669400.000000,957070534.162649
2007-08-24,28.809999,0.011710,48.024684,0,0.505277,50.193018,38.988984,0.019674,-3.966668,13157828300.000000,1290340292.330615
2007-08-27,28.490000,0.031627,45.091395,0,0.365320,37.837818,38.413401,0.018894,-2.764503,13125038800.000000,936249521.665573
2007-08-28,27.930000,0.010682,40.558511,0,0.098215,16.216218,27.314810,0.019544,-2.716819,13081114400.000000,1234714882.882945
2007-08-29,28.590000,0.043057,47.466800,0,0.459895,70.129910,48.722360,0.020646,-0.139710,13126868100.000000,1296659864.981461
2007-08-30,28.450001,0.056002,46.321144,0,0.413151,63.513569,56.117965,0.020873,0.636718,13093177400.000000,962431005.234655
2007-08-31,28.730000,0.082766,49.043701,0,0.571942,82.432412,69.275188,0.020456,2.241990,13135689300.000000,1218816176.243401
2007-09-04,28.809999,0.103836,49.819352,0,0.637488,81.760950,75.518069,0.020603,3.595829,13181378900.000000,1315708172.037760
2007-09-05,28.480000,0.093832,46.714333,0,0.482816,61.006240,68.262155,0.019542,0.814158,13133709100.000000,1360654977.997971
2007-09-06,28.910000,0.113162,50.984107,0,0.754176,85.156216,76.709186,0.019084,2.300069,13179139900.000000,1309467081.601715
2007-09-07,28.440001,0.092171,46.699766,0,0.515384,48.437540,62.573363,0.019644,1.318136,13126979000.000000,1488150479.653041
2007-09-10,28.480000,0.079346,47.130968,0,0.547291,51.562460,57.067911,0.018221,0.921333,13164226600.000000,1063294813.755290
2007-09-11,28.930000,0.098295,51.529812,0,0.826282,86.718751,71.893331,0.017630,2.226152,13198607400.000000,990854667.366536
2007-09-12,28.930000,0.107224,51.535653,0,0.834780,82.222244,77.057788,0.016750,0.416525,13198607400.000000,1227164137.946383
2007-09-13,29.160000,0.123838,53.740953,0,1.009451,93.055532,85.056660,0.015654,2.351703,13233896000.000000,1027839279.461543
2007-09-14,29.040001,0.121781,52.372899,0,0.941416,84.722276,84.889468,0.014614,3.974223,13200399400.000000,971736373.666763
2007-09-17,28.730000,0.095725,48.979981,0,0.646626,63.194410,74.041939,0.014744,0.489680,13160862900.000000,1136410792.300542
2007-09-18,28.930000,0.088321,51.169522,0,0.847083,77.083347,75.562643,0.016379,1.687169,13238325300.000000,2224978337.969971
2007-09-19,28.670000,0.063440,48.265515,0,0.523822,40.404011,57.983327,0.017518,-0.208839,13144083100.000000,2697840018.969599
2007-09-20,28.420000,0.029402,45.692822,0,0.164724,15.151480,36.567404,0.016570,-1.353695,13076914200.000000,1910731312.083054
2007-09-21,28.650000,0.021974,48.424712,0,0.457386,38.383762,37.475583,0.015923,0.596910,13212550300.000000,3883713646.086311
2007-09-24,29.080000,0.044328,53.211610,0,1.051801,60.447714,48.961649,0.018838,0.588032,13317010100.000000,3046395959.363683
2007-09-25,29.559999,0.087266,57.616389,0,1.540745,96.268572,72.615110,0.018115,3.938112,13392631100.000000,2224013598.461151
2007-09-26,29.500000,0.106195,56.811531,0,1.383855,77.848076,75.231593,0.017132,3.581462,13332294100.000000,1786578568.465551
2007-09-27,29.490000,0.112032,56.625890,0,1.263802,77.215150,76.223372,0.015748,1.935705,13288887000.000000,1282679799.480502
2007-09-28,29.459999,0.107826,56.214144,0,1.139495,75.316372,75.769872,0.015737,1.832004,13243067900.000000,1349830673.182360
2007-10-01,29.770000,0.118997,59.304743,0,1.372226,94.936713,85.353293,0.015062,2.091909,13286943000.000000,1301189233.519490
2007-10-02,29.700001,0.114700,58.197522,0,1.213229,90.506353,87.929823,0.014067,2.272727,13253242100.000000,1001141412.094307
2007-10-03,29.450001,0.089183,54.510511,0,0.895453,74.683567,81.306695,0.015064,2.506095,13215608200.000000,1111329092.841148
2007-10-04,29.709999,0.084048,57.339262,0,1.111199,91.139158,86.222926,0.014237,2.696159,13253476200.000000,1122407520.963033
2007-10-05,29.840000,0.083469,58.716058,1,1.143447,91.279088,88.751007,0.013304,4.080921,13298488500.000000,1343767187.986946
2007-10-08,29.840000,0.077289,58.654900,1,1.059593,91.124286,89.937647,0.012408,4.996482,13298488500.000000,900799197.902934
2007-10-09,30.100000,0.084340,61.568523,1,1.225027,85.853702,87.895674,0.013387,5.061085,13362091600.000000,1918481501.480802
2007-10-10,30.230000,0.090825,62.684297,1,1.252750,91.794875,89.845274,0.012951,3.954607,13394343100.000000,974317826.482773
2007-10-11,29.910000,0.067690,57.172862,1,0.947132,60.655774,75.250524,0.015816,1.184034,13343554700.000000,1529238722.708384
2007-10-12,30.170000,0.064063,59.912392,1,1.113830,69.736873,72.493699,0.015781,2.271187,13374675800.000000,939027328.748703
2007-10-15,30.040001,0.047819,57.790376,1,0.936785,57.857257,65.175478,0.014965,1.865043,13327525300.000000,1420330241.523425
2007-10-16,30.320000,0.050574,60.851436,1,1.097403,77.857175,71.516326,0.015369,2.919215,13383811500.000000,1709787119.587580
2007-10-17,31.080000,0.095610,67.445191,1,1.504793,92.500019,82.008173,0.017591,4.400401,13469903900.000000,2667716475.060018
2007-10-18,31.160000,0.121172,67.698342,1,1.386683,96.391766,89.199969,0.017857,4.915822,13519112500.000000,1525794633.555984
2007-10-19,30.170000,0.064627,53.864399,1,0.663068,45.360814,67.280391,0.021417,2.444819,13443912300.000000,2290347445.703506
2007-10-22,30.510000,0.044314,56.835801,1,0.843029,62.886607,65.083499,0.020784,2.692700,13502697400.000000,1789614430.212911
2007-10-23,30.900000,0.050865,59.894599,1,1.059721,81.564240,73.323870,0.020380,3.552277,13552653600.000000,1544146134.377289
2007-10-24,31.250000,0.071241,62.554983,1,1.212671,97.058866,85.191368,0.021142,4.725201,13630632800.000000,2418654833.502197
2007-10-25,31.990000,0.123941,67.761108,1,1.509634,91.221322,88.206345,0.022411,6.279068,13800221500.000000,5409879573.128636
2007-10-26,35.029999,0.340637,79.617808,1,2.213595,83.974353,86.090349,0.037714,15.878264,14088342700.000000,10143786945.417786
2007-10-29,34.570000,0.424625,73.102822,1,1.721928,76.602571,81.346460,0.035686,15.580073,13973687100.000000,3986575264.485168
2007-10-30,35.570000,0.513236,75.438704,1,1.721309,92.628217,86.987339,0.034715,17.898573,14080984400.000000,3773645980.968348
2007-10-31,36.810001,0.614247,78.853287,1,1.722925,97.304984,92.146161,0.034806,22.536619,14266620200.000000,6764568533.116150
2007-11-01,37.060001,0.653156,78.863583,1,1.556239,94.259009,93.202585,0.033829,22.229557,14418699000.000000,5622353421.643066
2007-11-02,37.060001,0.633657,78.135847,1,1.401528,94.046026,93.624306,0.032977,19.240674,14418699000.000000,3565779986.625417
2007-11-05,36.730000,0.556067,74.770552,1,1.234502,89.580507,91.602406,0.029550,17.875480,14343213600.000000,2779372404.963684
2007-11-06,36.410000,0.445505,72.083797,1,1.101488,85.250335,88.426371,0.028684,20.682797,14242246900.000000,3666437386.447779
2007-11-07,35.520000,0.282681,64.376333,1,0.900780,73.207041,80.816706,0.028971,16.420846,14167349100.000000,2674600464.666494
2007-11-08,34.740002,0.102012,59.042471,1,0.729637,62.601645,71.709175,0.032086,12.427191,14033606700.000000,4682767442.877197
2007-11-09,33.730000,-0.095282,52.719183,1,0.532776,46.142851,58.926013,0.032914,7.935999,13908469800.000000,4251317698.742294
2007-11-12,33.380001,-0.250316,50.735836,0,0.446954,41.142872,50.034443,0.031079,4.345112,13823604600.000000,2831951741.265869
2007-11-13,34.459999,-0.278907,55.968126,1,0.591952,49.417624,49.726033,0.031438,-1.627176,13927916100.000000,3564323896.638870
2007-11-14,33.930000,-0.328857,52.930870,1,0.480129,20.312499,35.019266,0.031482,-1.851314,13843853000.000000,2870194452.884674
2007-11-15,33.759998,-0.365852,51.967538,1,0.429733,16.517811,25.768539,0.028850,-5.088562,13779838900.000000,2163889875.679270
2007-11-16,34.090000,-0.360045,53.646143,1,0.452208,23.883924,24.826231,0.026310,-7.389299,13850952700.000000,2419291418.127441
2007-11-19,33.959999,-0.356251,52.839036,1,0.401506,20.982114,22.904173,0.023589,-8.364820,13787926500.000000,2144361404.921977
2007-11-20,34.580002,-0.305241,56.139638,1,0.474553,34.821463,28.862818,0.024265,-6.691850,13887935900.000000,3455324820.867411
2007-11-21,34.230000,-0.288520,53.804527,1,0.390498,27.008911,27.935864,0.022977,-6.806425,13798417200.000000,3077652887.787374
2007-11-23,34.110001,-0.278831,52.930014,1,0.351545,26.715703,27.325784,0.022757,-6.316944,13764950000.000000,1140785271.942139
2007-11-26,32.970001,-0.338516,46.238621,0,0.159562,1.072411,14.199097,0.027204,-7.179052,13684615000.000000,2685063495.591482
2007-11-27,33.060001,-0.359287,46.809821,0,0.177393,10.919572,12.559335,0.027257,-4.835925,13768793400.000000,2787427422.948202
2007-11-28,33.700001,-0.318660,50.792673,1,0.299311,31.677021,22.118178,0.027219,-0.088938,13857378400.000000,2967302266.228994
2007-11-29,33.590000,-0.288817,50.103405,0,0.284636,39.737969,30.928073,0.025699,0.629116,13803744800.000000,1802625328.735352
2007-11-30,33.599998,-0.258981,50.169494,0,0.296159,40.174576,35.551325,0.026053,-2.495649,13874772600.000000,2389138338.737488
2007-12-03,32.919998,-0.274157,45.877198,0,0.108071,10.480252,23.015788,0.027058,-2.976723,13813002000.000000,2043371404.014587
2007-12-04,32.770000,-0.282302,45.002092,0,0.044258,5.982880,14.499334,0.025624,-2.932458,13758200500.000000,1801873378.534317
2007-12-05,34.150002,-0.187329,53.920212,1,0.635886,64.957280,39.728307,0.029435,0.176009,13843095200.000000,2877930351.589839
2007-12-06,34.549999,-0.094817,55.956378,1,0.897633,82.051198,60.889753,0.027699,1.737339,13892304900.000000,1690025110.309855
2007-12-07,34.529999,-0.035283,55.790395,1,0.909488,81.196478,71.043115,0.025203,-0.144601,13851533900.000000,1405919993.701935
2007-12-10,34.759998,0.016493,57.044719,1,0.997910,91.025518,81.034317,0.022995,1.548346,13887617400.000000,1253059680.337270
2007-12-11,34.099998,0.003859,52.249685,1,0.615190,62.288010,71.661163,0.024830,-0.029323,13832546700.000000,1891127846.403122
2007-12-12,34.470001,0.017238,54.494649,1,0.818569,74.796782,73.228973,0.026216,4.549590,13895892100.000000,2185205184.107717
2007-12-13,35.220001,0.070433,58.625735,1,1.164864,91.843987,82.536480,0.027033,6.533575,13969805300.000000,2585730132.130432
2007-12-14,35.310001,0.103514,59.078952,1,1.145957,83.489130,83.012805,0.026335,4.777450,14040931500.000000,2516919127.049001
2007-12-17,34.389999,0.057562,52.251476,1,0.672655,54.828624,68.920714,0.027146,2.381659,13982810300.000000,2012543439.360046
2007-12-18,34.740002,0.045401,54.278048,1,0.829214,65.732125,67.326420,0.026121,3.392867,14035602100.000000,1829235883.425649
2007-12-19,34.790001,0.035807,54.584224,1,0.845160,67.289734,67.308077,0.025313,5.680446,14094071200.000000,2032970633.765030
2007-12-20,35.520000,0.071640,58.669878,1,1.154383,90.031159,78.669618,0.025404,8.391822,14153416200.000000,2104571580.053965
2007-12-21,36.060001,0.121778,61.450891,1,1.321774,100.000000,89.334809,0.023196,5.592971,14236656700.000000,2993050987.875620
2007-12-24,36.580002,0.176701,63.460100,1,1.458639,96.205981,92.770395,0.022039,5.875550,14266279300.000000,1079743792.600250
2007-12-26,36.610001,0.200069,63.595066,1,1.376632,96.140333,94.455364,0.019905,6.023753,14296531700.000000,1104313424.407450
2007-12-27,35.970001,0.159222,58.195245,1,1.039785,73.118288,83.786826,0.019962,3.481021,14263220600.000000,1204307291.834259
2007-12-28,36.119999,0.130319,58.993365,1,1.043214,78.494549,81.140687,0.019084,5.923755,14296667800.000000,1204322143.906657
2007-12-31,35.599998,0.067363,54.823924,1,0.777356,59.856546,70.498616,0.018906,3.278205,14261438100.000000,1257817729.500834
2008-01-02,35.220001,-0.004855,52.026800,1,0.565428,46.236577,58.367597,0.020592,0.000000,14198433900.000000,2229928658.409119
2008-01-03,35.369999,-0.045259,53.014736,1,0.576520,46.215094,52.291345,0.020837,0.169917,14248033500.000000,1750535233.659363
2008-01-04,34.380001,-0.136252,46.183468,1,0.122458,11.026646,31.658996,0.024309,-0.029073,14175942700.000000,2491217793.000793
2008-01-07,34.610001,-0.176017,47.857289,1,0.224180,19.771872,25.715434,0.022646,-0.374211,14256107000.000000,2769943775.255966
2008-01-08,33.450001,-0.269893,41.238922,0,-0.242007,1.506001,13.610718,0.026292,-3.851682,14176958700.000000,2679433818.897883
2008-01-09,34.439999,-0.254940,47.972646,1,0.191780,32.344192,22.977455,0.027175,-3.040546,14251264200.000000,2534560555.868149
2008-01-10,34.330002,-0.242179,47.354093,1,0.143182,29.080195,26.028825,0.026119,-4.797558,14178818200.000000,2477894701.405843
2008-01-11,33.910000,-0.250691,45.036975,0,-0.014635,16.617238,21.323031,0.024905,-7.299076,14123630300.000000,1873997174.859365
2008-01-14,34.389999,-0.214083,48.245526,1,0.199187,30.860536,26.091784,0.023582,-6.063920,14176422500.000000,1813236112.110901
2008-01-15,34.000000,-0.206148,45.973288,0,0.054831,19.756880,22.924332,0.021601,-5.476789,14114816300.000000,2102414273.934174
2008-01-16,33.230000,-0.240381,41.703452,0,-0.216489,17.821808,20.373070,0.026236,-8.001106,13994037800.000000,4001391680.427551
2008-01-17,33.110001,-0.257220,41.201421,0,-0.200601,16.129088,18.251079,0.026101,-6.994376,13899790000.000000,3137823454.889170
2008-01-18,33.009998,-0.260411,40.579418,0,-0.176937,14.367802,16.309441,0.027094,-6.274852,13782728000.000000,3901286235.471090
2008-01-22,31.959999,-0.314915,35.647391,0,-0.439514,10.313883,13.311662,0.031486,-9.640939,13674206600.000000,3472322984.724426
2008-01-23,31.930000,-0.332911,35.323882,0,-0.346802,19.305841,16.308751,0.031537,-7.126238,13536609200.000000,4358168336.995697
2008-01-24,33.250000,-0.240169,45.647276,0,0.145416,53.124980,34.716866,0.032598,-3.929502,13692249600.000000,5122125540.251160
2008-01-25,32.939999,-0.186356,43.845598,0,0.085780,47.979751,41.348308,0.038679,-1.524670,13495257300.000000,6619597760.687256
2008-01-28,32.720001,-0.153594,43.008284,0,0.063669,42.424260,41.886284,0.035638,-4.994185,13414238300.000000,2653102128.974915
2008-01-29,32.599998,-0.129014,42.410940,0,0.082494,39.393887,40.640086,0.032277,-5.039334,13346215300.000000,2218456690.297445
2008-01-30,32.200001,-0.128424,40.122893,0,0.006529,29.292932,34.966509,0.030972,-5.042758,13239782700.000000,3443094582.932790
2008-01-31,32.599998,-0.091556,43.414832,0,0.202841,39.393887,37.180198,0.030718,-5.205004,13343424900.000000,3353170625.549698
2008-02-01,30.450001,-0.196407,32.535704,0,-0.402371,4.210542,20.695370,0.044821,-10.441174,13052286000.000000,9117499959.040451
2008-02-04,30.190001,-0.263527,32.928527,0,-0.355690,1.635990,11.165680,0.040661,-9.148357,12932287400.000000,3640757542.310333
2008-02-05,29.070000,-0.357761,29.351752,0,-0.501030,2.945995,7.055838,0.042681,-12.201754,12794753300.000000,4029749112.511635
2008-02-06,28.520000,-0.426858,27.876171,0,-0.494386,3.427713,5.241776,0.042352,-13.601933,12656437700.000000,3972424112.903595
2008-02-07,28.120001,-0.466033,26.575371,0,-0.427229,3.098609,4.170192,0.040834,-12.015014,12491472800.000000,4663007902.929115
2008-02-08,28.559999,-0.429729,30.633659,0,-0.220794,9.295772,6.732982,0.039007,-10.554340,12616344800.000000,3574669085.067749
2008-02-11,28.209999,-0.397458,29.288357,0,-0.202909,4.366189,5.549586,0.036822,-15.157897,12459530700.000000,4428952873.738734
2008-02-12,28.340000,-0.337867,31.067066,0,-0.091455,6.197190,5.873388,0.033261,-13.964780,12543896600.000000,2392335749.389585
2008-02-13,28.959999,-0.232235,36.123382,0,0.090963,14.929569,10.401479,0.031088,-11.491449,12632882800.000000,2566955219.913864
2008-02-14,28.500000,-0.171677,34.518539,0,0.049911,11.214960,10.808219,0.029547,-12.576683,12563769300.000000,1981253666.666667
2008-02-15,28.420000,-0.117904,34.224898,0,0.082783,9.719634,10.263927,0.026738,-11.739132,12495603200.000000,1938416651.531792
2008-02-19,28.170000,-0.081781,33.262195,0,0.083297,5.046737,7.655332,0.027040,-13.588953,12427342000.000000,1935887630.264028
2008-02-20,28.219999,-0.039284,33.539868,0,0.124800,5.981302,6.818317,0.024275,-7.323486,12520398200.000000,2617981081.500626
2008-02-21,28.100000,-0.005779,32.978456,0,0.134847,3.738332,5.278324,0.026417,-6.922823,12421621700.000000,2799325962.271690
2008-02-22,27.680000,0.001202,30.968894,0,0.110691,13.636356,9.457340,0.029758,-4.781560,12295916300.000000,3489162905.181122
2008-02-25,27.840000,0.028203,32.841885,0,0.194938,23.357644,16.407492,0.029171,-2.384293,12405890600.000000,3063150816.422462
2008-02-26,28.379999,0.090524,38.402294,0,0.345047,54.883656,35.645574,0.031037,0.924603,12514814100.000000,3082898122.793198
2008-02-27,28.260000,0.129390,37.924606,0,0.363970,56.382975,46.014275,0.029233,-1.050418,12439614600.000000,2131655182.949066
2008-02-28,27.930000,0.137820,36.083410,0,0.339879,38.829780,42.422028,0.027260,-0.992552,12356611700.000000,2324081200.000000
2008-02-29,27.200001,0.100891,32.293646,0,0.248265,8.867015,25.644521,0.028985,-4.022581,12239200300.000000,3211201834.788895
2008-03-03,26.990000,0.070422,31.715889,0,0.234640,5.504542,15.574532,0.027403,-6.802484,12162656000.000000,2073074791.666667
2008-03-04,27.590000,0.097132,37.884916,0,0.380683,33.027516,24.301024,0.026348,-3.192982,12249581600.000000,2381181889.576721
2008-03-05,28.120001,0.153592,42.669822,0,0.503272,57.603685,40.952354,0.026453,-1.055592,12356071400.000000,2989878669.455338
2008-03-06,27.570000,0.156465,39.566151,0,0.380281,33.492796,37.222575,0.026494,-2.129927,12264943700.000000,2528489909.047508
2008-03-07,27.870001,0.179489,42.278618,0,0.452078,47.846930,42.534753,0.026336,-1.240250,12342541300.000000,2153592064.586894
2008-03-10,28.049999,0.205869,43.865257,0,0.508939,56.459301,49.497027,0.024715,-0.177940,12414716400.000000,2022346289.151446
2008-03-11,29.280001,0.299509,52.940291,0,0.895234,97.570871,73.533949,0.027383,5.780348,12513457100.000000,2863480300.000000
2008-03-12,28.629999,0.309737,48.575913,0,0.695538,67.175536,70.354742,0.028946,2.837640,12437463300.000000,2195207565.468089
2008-03-13,28.620001,0.307286,48.505275,0,0.708816,66.793920,68.574331,0.028964,0.845672,12352911100.000000,2417347410.901642
2008-03-14,27.959999,0.254834,44.318022,0,0.465389,41.603003,55.088667,0.033166,-1.061575,12247696200.000000,2967410850.845528
2008-03-17,28.299999,0.237030,46.926474,0,0.616985,54.580114,54.834391,0.036126,1.324737,12332186300.000000,2374453428.625806
2008-03-18,29.420000,0.291112,54.115644,1,1.124178,97.328255,76.081323,0.035725,8.161762,12415881600.000000,2443065798.486074
2008-03-19,28.620001,0.264224,49.090233,0,0.755799,64.338252,70.209787,0.036208,6.039278,12354439500.000000,1778339218.501282
2008-03-20,29.180000,0.274183,52.314335,0,1.048364,84.926472,77.568130,0.032982,5.762958,12414609700.000000,1744735228.076045
2008-03-24,29.170000,0.269715,52.237740,0,1.053122,84.030422,80.799276,0.029114,3.733994,12366315000.000000,1410688173.489825
2008-03-25,29.139999,0.254548,52.034324,0,1.028936,80.519443,80.659359,0.026528,5.694595,12317166000.000000,1432693362.499237
2008-03-26,28.559999,0.197789,48.183224,0,0.655286,55.411215,68.035287,0.026984,2.475775,12271297900.000000,1315038401.337306
2008-03-27,28.049999,0.121954,45.121522,0,0.325029,33.333278,50.684283,0.026109,0.000000,12223403500.000000,1349664176.165771
2008-03-28,27.910000,0.061471,44.302996,0,0.226577,27.272697,38.978490,0.025378,-4.678965,12174159500.000000,1381622494.585673
2008-03-31,28.379999,0.052572,47.830637,0,0.507001,47.618993,43.298741,0.025225,-0.873210,12220940100.000000,1322487553.672155
2008-04-01,29.500000,0.117831,54.869077,1,1.268225,96.103889,69.701315,0.027004,3.074770,12286736300.000000,1922784286.339951
2008-04-02,29.160000,0.132708,52.523310,0,0.947328,81.385264,75.543289,0.025968,4.291848,12237236900.000000,1447692448.223495
2008-04-03,29.000000,0.126411,51.432973,0,0.789028,74.458862,75.001076,0.024624,2.473501,12198275500.000000,1131439042.128245
2008-04-04,29.160000,0.127307,52.465862,0,0.850513,81.385264,78.193170,0.023279,-0.883753,12242136300.000000,1274302440.435791
2008-04-07,29.160000,0.122163,52.466528,0,0.799394,75.568168,76.880669,0.022538,1.886789,12242136300.000000,1299980846.168900
2008-04-08,28.750000,0.087060,49.345155,0,0.464226,52.272725,64.576697,0.022624,-1.473613,12197402800.000000,1286684585.318248
2008-04-09,28.889999,0.069919,50.416861,0,0.592238,60.227235,62.401966,0.021568,-0.959893,12243242100.000000,1321241442.318726
2008-04-10,29.110001,0.069883,52.130051,0,0.757148,72.727302,67.564634,0.021260,-0.102947,12308833700.000000,1908934186.990102
2008-04-11,28.280001,0.013400,45.846470,0,0.077009,25.568222,46.566428,0.023692,-0.980388,12254460000.000000,1549650450.000000
2008-04-14,28.059999,-0.036602,44.406572,0,-0.090072,13.068154,29.817291,0.021998,0.035651,12211041900.000000,1220048598.958206
2008-04-15,28.250000,-0.053673,46.081939,0,0.071650,23.863638,26.840464,0.020774,1.218202,12245351900.000000,969371869.284312
2008-04-16,28.950001,-0.016539,51.629411,0,0.667489,63.636403,45.238434,0.021610,2.008462,12299459300.000000,1557932388.863754
2008-04-17,29.219999,0.025220,53.552286,0,0.885736,78.857095,62.047764,0.020256,-0.949155,12348202600.000000,1421029657.791392
2008-04-18,30.000000,0.100177,58.598949,1,1.526163,95.391688,78.719726,0.021475,2.880659,12421861500.000000,2202646664.018822
2008-04-21,30.420000,0.168810,60.838354,1,1.710144,93.258416,85.989071,0.020914,4.896552,12476273200.000000,1653027469.523938
2008-04-22,30.250000,0.191845,59.332129,1,1.471368,83.754488,84.871779,0.021595,3.737998,12408885700.000000,2042290501.713753
2008-04-23,31.450001,0.272085,65.508834,1,1.886596,99.716761,92.294270,0.023990,7.853227,12507237200.000000,3055781074.985504
2008-04-24,31.799999,0.329108,67.101399,1,1.737592,92.805771,92.550020,0.024787,10.608693,12622653900.000000,3657170406.740316
2008-04-25,29.830000,0.219784,52.239612,1,0.720730,45.563560,69.056790,0.035029,3.253723,12477459000.000000,4347135291.230011
2008-04-28,28.990000,0.083540,47.637483,0,0.293672,25.419663,47.238226,0.035887,-0.412232,12379986000.000000,2847836137.605667
2008-04-29,28.639999,-0.031355,45.911609,0,0.139244,17.026364,32.132295,0.033149,1.272980,12295557100.000000,2420013697.225253
2008-04-30,28.520000,-0.112095,45.328715,0,0.098840,14.148691,23.140493,0.031699,1.639348,12220823500.000000,2148341882.298279
2008-05-01,29.400000,-0.103123,50.528027,1,0.521447,35.251798,29.196145,0.031405,4.070795,12292522900.000000,2088125500.472260
2008-05-02,29.240000,-0.104526,49.623700,0,0.440300,29.729723,29.462934,0.030562,1.001724,12226498700.000000,1930547634.865316
2008-05-05,29.080000,-0.112121,48.660977,0,0.362738,18.817228,24.140081,0.032895,-0.479122,12106811000.000000,3522807939.561844
2008-05-06,29.700001,-0.073164,52.414129,1,0.646634,34.246597,29.193339,0.032046,-0.999997,12200393000.000000,2760357112.358093
2008-05-07,29.209999,-0.077744,49.378433,0,0.396049,20.821885,25.007612,0.033257,-3.977650,12111618000.000000,2616791035.922369
2008-05-08,29.270000,-0.074093,49.760559,0,0.421656,22.465759,23.736686,0.029577,-3.239668,12181207900.000000,2033416874.460475
2008-05-09,29.389999,-0.061479,50.544422,1,0.453354,25.753403,24.745044,0.027813,-6.550084,12232829100.000000,1512329078.830973
2008-05-12,29.990000,-0.013134,54.317302,1,0.706424,42.191780,33.468412,0.026605,-5.691822,12297107900.000000,1915508231.826528
2008-05-13,29.780001,0.003410,52.788879,1,0.562615,36.438377,34.953395,0.025584,-0.167614,12226173200.000000,2114799868.627739
2008-05-14,29.930000,0.022120,53.757290,1,0.613776,76.288690,55.621042,0.024047,3.242499,12292903600.000000,2000132524.363708
2008-05-15,30.450001,0.064769,56.951118,1,0.843637,96.153850,75.887446,0.022922,6.319837,12346259400.000000,1617036480.612946
2008-05-16,29.990000,0.057498,53.350891,1,0.616366,74.038417,74.962931,0.022437,5.154275,12264721200.000000,2456745949.411011
2008-05-19,29.459999,0.014722,49.487102,1,0.356360,47.804829,61.383880,0.022884,0.204080,12205106200.000000,1761821925.732295
2008-05-20,28.760000,-0.058950,45.015572,0,-0.005466,13.658562,37.521221,0.024427,-1.641585,12129338600.000000,2189683611.096954
2008-05-21,28.250000,-0.135863,42.197108,0,-0.321521,2.564080,20.042650,0.025881,-2.854195,12069213500.000000,1713364928.412819
2008-05-22,28.469999,-0.163881,43.950192,0,-0.295544,12.340381,16.191516,0.024333,-4.141419,12121416600.000000,1485178201.637967
2008-05-23,28.049999,-0.200252,41.596440,0,-0.506003,3.875910,10.033713,0.023577,-3.971242,12072525900.000000,1374317575.756645
2008-05-27,28.440001,-0.187804,44.730485,0,-0.131404,18.992240,14.512976,0.021903,-2.835668,12119860400.000000,1340986381.388664
2008-05-28,28.180000,-0.186463,43.162320,0,-0.302730,8.914711,11.713844,0.021505,-4.117044,12067541900.000000,1478695220.966339
2008-05-29,28.309999,-0.166841,44.271291,0,-0.186679,13.953439,12.833641,0.020983,-5.601868,12115241100.000000,1353544285.323079
2008-05-30,28.320000,-0.144065,44.317593,0,-0.111296,14.341044,13.587343,0.020372,-4.902622,12178640300.000000,1800959967.130534
2008-06-02,27.799999,-0.154003,40.851003,0,-0.380005,8.389258,10.988300,0.022277,-7.116609,12101611900.000000,2149349097.826131
2008-06-03,27.309999,-0.181659,37.929651,0,-0.536037,1.226963,6.107632,0.025478,-10.311991,12014995200.000000,2393219403.377787
2008-06-04,27.540001,-0.172607,40.268198,0,-0.274647,10.210215,8.158923,0.023576,-8.169386,12094562600.000000,2184920832.329051
2008-06-05,28.299999,-0.106805,47.064348,0,0.205620,33.536551,20.847737,0.023654,-3.937542,12170626000.000000,2134846064.317449
2008-06-06,27.490000,-0.108833,41.971418,0,-0.185283,10.780638,15.814188,0.025281,-4.415857,12092125200.000000,2175780496.684774
2008-06-09,27.709999,-0.087289,43.846561,0,-0.001617,24.170551,19.992369,0.024523,-1.911508,12158912300.000000,1845995403.236389
2008-06-10,27.889999,-0.054454,45.327382,0,0.156732,37.297254,28.644812,0.026258,-2.037232,12236346200.000000,2155243550.000000
2008-06-11,27.120001,-0.076766,40.715463,0,-0.159179,0.628945,14.636878,0.027658,-3.315502,12177015400.000000,1625070651.230367
2008-06-12,28.240000,-0.011682,49.082830,0,0.466701,71.069123,42.853001,0.030939,-0.703238,12291011700.000000,3191136407.272212
2008-06-13,29.070000,0.086287,54.170998,0,0.931765,79.674789,61.263895,0.032909,3.158266,12422980800.000000,3833262431.150818
2008-06-16,28.930000,0.137632,53.113321,0,0.881615,73.983755,67.623825,0.030010,2.190042,12348261900.000000,2158878091.600800
